,uri,title,price,content,area,street_width,age,street_direction,location.lat,location.lng,user.review,rent_period,city,city_id,district,district_id,width,length,daily_rentable
166,حي-الياسمين-الرياض-الرياض-2481049,محل للإيجار في حي الياسمين ، الرياض ، الرياض,259250.0,"صالات تجارية ومعارض  كود رقم 304
للتواصل مع فريق التسويق
0544450127
0544450277
المواصفات العامة للمشروع
حي الياسمين صالات تجارية
مساحات تبدا 305م 
ميزانين  سعر المتر 850ريال 
أرضي مساحة 200م ميزان مساحة 105م 
التشطيب عظم 
مساحة 736م سهر المتر 1100ريال 
ارضيات+اسقف+دكتات تكييف 
نستقبل عروضكم واستفساراتكم     Info@Ajee.sa     -     ms27@ajee.sa",305.0,60.0,0.0,2.0,24.829923,46.659372,4.48,,الرياض,21,حي النرجس,600,,,0.0
167,شارع-الهفوف-حي-ظهرة-لبن-الرياض-الرياض-2500615,محل للإيجار في شارع الهفوف ، حي ظهرة لبن ، الرياض ، الرياض,20000.0,"محل للايجار مجهز بالكامل لمحل جوالات

على شارع ٤٠م تجاري 

شارع حايل

الايجار سنوي دفعتين٢٠ قابل للتفاوض",40.0,40.0,5.0,1.0,24.624237,46.54522,4.06,,الرياض,21,حي ظهرة لبن,688,10.0,4.0,0.0
168,شارع-فتح-مكة-حي-بدر-الرياض-الرياض-2512025,محل للإيجار في شارع فتح مكة ، حي بدر ، الرياض ، الرياض,50000.0,صاله للايجار شارع عرفات مقابل فوال الطائف مجهز  مطعم بروستد,98.0,40.0,3.0,3.0,24.544645,46.717113,4.43,,الرياض,21,حي بدر,648,,,0.0
170,شارع-الاعتدال-حي-بدر-الرياض-الرياض-2525490,محل للإيجار في شارع الاعتدال ، حي بدر ، الرياض ، الرياض,25000.0,محلات للايجار جديدة ب ٢٥ الف الفتحة وجميع الثلاث بيكون بسعر مناسب جدا,55.0,30.0,0.0,1.0,24.548512,46.732025,4.4,,الرياض,21,حي بدر,648,6.0,9.0,0.0
173,حي-شارع-الشيخ-حسن-بن-حسين-بن-علي-حي-الملك-فيصل-الرياض-الرياض-2536491,محل للإيجار في حي ، شارع الشيخ حسن بن حسين بن علي ، حي الملك فيصل ، الرياض ، الرياض,120000.0,محلات الايجار السنوي المطلوب 120 الف ريال سنوي المساحة 190 عدد المحلات 5  للمفاهمة واتسب 0590031278,190.0,40.0,29.0,2.0,24.76595,46.783871,4.9,,الرياض,21,حي الملك فيصل,578,20.0,10.0,0.0
178,شارع-ايوب-بن-مكرز-حي-الملك-فيصل-الرياض-الرياض-2552545,محل للإيجار في شارع ايوب بن مكرز ، حي الملك فيصل ، الرياض ، الرياض,26000.0,معارض للايجار  + شقق مكتبية  شار ع الحسن بن علي  حي الملك فيصل,44.0,40.0,,2.0,24.770761,46.779922,4.39,,الرياض,21,حي الملك فيصل,578,4.0,11.0,0.0
185,الطريق-الدائري-الشرقي-الفرعي-حي-الفيصلية-الرياض-الرياض-2602824,محل للإيجار في الطريق الدائري الشرقي الفرعي ، حي الفيصلية ، الرياض ، الرياض,1300000.0,"للإيجار بالكامل صالات تجارية ميزانين على الدائري الشرقي جنوب مخرج(١٧) 

المساحة التأجيرية: ٢٦٠٠م

من الشرق الدائري
من الغرب شارع عرض ٢٥م

رقم المعلن 9247512

للتواصل 

0555106213
0539495591
0552716655",2600.0,100.0,0.0,2.0,24.63921,46.798477,4.46,,الرياض,21,حي الفيصلية,528,30.0,86.0,0.0
187,طريق-الامير-مساعد-بن-عبدالرحمن-بن-فيصل-حي-العريجاء-الوسطى-الرياض-الرياض-2612424,محل للإيجار في طريق الامير مساعد بن عبدالرحمن بن فيصل ، حي العريجاء الوسطى ، الرياض ، الرياض,14000.0,"محل تجاري بموقع مميز وحيوي على شارع رئيسي (الامير مساعد بن عبدالرحمن بن فيصل) متوفر دورة مياة ومطبخ ومساحته الطول ١٣٫٦٨✖️العرض ٣٫٧٦= ٥١ متر مربع.
للتواصل واتساب:  ",56.0,40.0,,4.0,24.604055,46.631706,5.0,,الرياض,21,حي العريجاء الوسطى,500,4.0,14.0,0.0
188,حي-الحزم-الرياض-الرياض-2615318,محل للإيجار في حي الحزم ، الرياض ، الرياض,30000.0,"السلام عليكم ورحمة الله وبركاته
يوجد لدينا محلات جديدة من أربع فتحات والتشطيب وتركيب الابواب على حسب رغبة المستأجر مناسب لعدة أنشطة  كصيدليات ومحل كماليات وسوبر ماركت أو أي  أنشطة أخرى موقع حديث و منطقة حيوية بالسكان
يمكن الإيجار بالكامل او بالفتحه",750.0,30.0,0.0,2.0,24.530968,46.638079,4.65,,الرياض,21,حي الحزم,414,,,0.0
189,شارع-الجوهرة-بنت-ابن-معمر-حي-الشرفية-الرياض-الرياض-2622113,محل للإيجار في شارع الجوهرة بنت ابن معمر ، حي الشرفية ، الرياض ، الرياض,14000.0,,25.0,30.0,20.0,1.0,24.65801,46.675335,4.33,,الرياض,21,حي الشرفية,474,4.0,6.0,0.0
192,شارع-الامام-ابي-حنيفة-حي-العريجاء-الوسطى-الرياض-الرياض-2644351,محل للإيجار في شارع الامام ابي حنيفة ، حي العريجاء الوسطى ، الرياض ، الرياض,35000.0,,120.0,20.0,,4.0,24.611107,46.630562,5.0,,الرياض,21,حي العريجاء الوسطى,500,,,0.0
193,طريق-ابن-تيمية-حي-بدر-الرياض-الرياض-2651606,محل للإيجار في طريق ابن تيمية ، حي بدر ، الرياض ، الرياض,140000.0,"معرضان تجاريان فخمان وتجاريان زاخران  بالعديد من الخدمات اللوجستية والتجارة المتنوعة في وسط الشفا الذي يربط الغرب بالشمال والجنوب  للألعاب ( سابقا) شارعه ستين واسع ومزدهر بأعلى مواصفات للتجارة الناجحة والحركة التجارية المميزة والسلسة تقترب كثيرا من المشاريع العظمى في مدينة الرياض التي ستزدهر شرقا شمالا جنوبا وفي الوسط
مكيفة بالكامل بمكيفات راقية وكبيرة وحديثة جدا .",263.0,60.0,3.0,4.0,24.542748,46.69191,4.37,,الرياض,21,حي بدر,648,12.0,21.0,0.0
194,شارع-خالد-بن-الوليد-حي-الروضة-الرياض-الرياض-2655015,محل للإيجار في شارع خالد بن الوليد ، حي الروضة ، الرياض ، الرياض,300000.0,"معرضين ميزانين للايجار بمجمع تجاري بشارع خالد بن الوليد 
المعرض  -236 للميزان الارضي 100 م للميزان العلوي 

المميزات :- المعرض ميزانين + فتحتين للمعرض  مزوده بمكيفات + عداد كهرباء مستقل  + مواقف ارضية بعدد 90 موقف + فتره سماح تصل لحد 90 يوم بعد توقيع العقد بين الطرفين 

السعر :- 300 الف الايجار دفعه او دفعتين شامله مبلغ الماء  الضريبة :  15%


شركاءنا بالمجمع 
بنك البلاد - جذل لقهوه - هاف مليون 

للتواصل :-
      واتساب : 0564443056
( التواصل عن طريق الرسائل بالواتساب )",236.0,40.0,0.0,5.0,24.734381,46.783516,3.86,,الرياض,21,حي الروضة,452,15.0,15.0,0.0
195,الرياض-حي-بدر-الرياض-2660202,محل للإيجار في الرياض ، حي بدر ، الرياض,11000.0,"محل للايجار 

حي بدر 

المساحة ٣٢ متر مربع


السعر ١١٠٠٠ ريال

مجموعة أحمد البجادي للتطوير العقاري
 920002313 - 0582311366 - 0502677779 WWW.0502677779.COM",32.0,30.0,21.0,2.0,24.548784,46.707265,4.36,,الرياض,21,حي بدر,648,,,0.0
197,شارع-نهاوند-حي-ظهرة-لبن-الرياض-الرياض-2663170,محل للإيجار في شارع نهاوند ، حي ظهرة لبن ، الرياض ، الرياض,25000.0,"معارض فاخره للإيجار 
الطول 11 متر* 4 متر

الايجار للفتحه الواحده (٢٥٠٠٠) الف
.
مجموعة أحمد البجادي للتطوير العقاري 
920002313 - 0582311366 - 0502677779 WWW.0502677779.COM",1200.0,40.0,9.0,8.0,24.637955,46.562435,4.36,,الرياض,21,حي ظهرة لبن,688,30.0,40.0,0.0
199,طريق-الخرج-حي-المدينة-الصناعية-الجديدة-الرياض-الرياض-2669254,محل للإيجار في طريق الخرج ، حي المدينة الصناعية الجديدة ، الرياض ، الرياض,35000.0,محل للايجار,80.0,60.0,,3.0,24.548403,46.866329,4.33,,الرياض,21,حي المدينة الصناعية الجديدة,540,,,0.0
201,شارع-السويدي-العام-حي-السويدي-الرياض-الرياض-2669493,محل للإيجار في شارع السويدي العام ، حي السويدي ، الرياض ، الرياض,30000.0,"معارض دورين للإيجار 
شارع السويدي العام
سعر المعرض الواحد ٣٠ الف ريال سنوياً
اعفاء شهرين
من 4مساءً الى الساعة 10مساءً
ابو ماهر: 0553727999 واااتساب

/
       مكتب ارجاء نجد للعقارات
       مكتب ارجاء نجد للعقارات
/
موقعنا في قوقل ماب ارجاء نجد
موقعنا في قوقل ماب ارجاء نجد",75.0,40.0,5.0,4.0,24.591475,46.673992,4.39,,الرياض,21,حي السويدي,470,,,0.0
203,شارع-حائل-حي-ظهرة-لبن-الرياض-الرياض-2678208,محل للإيجار في شارع حائل ، حي ظهرة لبن ، الرياض ، الرياض,60000.0,"محلات للايجار شارع الشفا 

ميزانين

الايجار المتبقي فتحتين بسعر خاص

الايجار مفرد ب ٦٠ الف لكل معرض",80.0,60.0,5.0,4.0,24.624414,46.546183,4.06,,الرياض,21,حي ظهرة لبن,688,10.0,8.0,0.0
204,حي-المناخ-الرياض-الرياض-2713388,محل للإيجار في حي المناخ ، الرياض ، الرياض,21000.0,"عقار رقم 2170
محل 4في12
السعر /             21الف
طريقة الدفع كل ست شهور او سنة


عزيزي العميل 
نسعد بخدمتــك 
واهلاً بك في حي المناخ 
يوجد لدينااا اكثر من 2200 عقار 
تحت ادارة التويجري العقارية 
وجميعهااا في حي المناخ 
1/ للاسف لايوجد تاجير شهري 
والدفع كل ست شهور ..... 
2/ يوجد اشكال وانواع ومقاسات 
متعدده .....
3/ جميع العقارات المعروضه 
غير موثثة ... 

نسعد بزيارتكم يومياً 
من الساعه 4 عصراً 
حتى 10 مساءً  
كل يوم عدا يوم الجمعة 
من 4 عصراً الى 8 مساءً 
ونسعد في خدمتكم 
عبر الوتسب على مدار الـ 24 ساعه 

لتواصل فقط اتصل على 
0551171701 
0596066844
0555958619",48.0,40.0,5.0,4.0,24.620014,46.804607,4.67,,الرياض,21,حي المناخ,580,,,0.0
206,حي-العزيزية-الرياض-الرياض-2736505,محل للإيجار في حي العزيزية ، الرياض ، الرياض,85000.0,"مركز جود التجاري هو احد المشاريع التجارية لشركة عبدالله محمد بن سعيدان وأولاده العقارية 
يوفر بيئة مثالية ومريحة للتسوق . 
مساحات تأجيرية مختلفة ومناسبة .
المساحة الاجمالية للمشروع 22.160 متر مربع 
 ولمزيد من المعلومات عن المساحات والاسعار 
يسعدنا تواصلك معنا عبر الاتصال 
0562626262 
0548484848",100.0,60.0,2.0,3.0,24.576039,46.750222,4.82,,الرياض,21,حي العزيزية,502,5.0,20.0,0.0
208,شارع-الكهف-حي-الحزم-الرياض-الرياض-2739659,محل للإيجار في شارع الكهف ، حي الحزم ، الرياض ، الرياض,56250.0,"مركز كنانه و احد مشاريع القطاع التجاري لشركة عبدالله محمد بن سعيدان واولاده العقارية 
ستريب مول بتصميم ريفي انيق يعتني بالتفاصيل التي يحتاجها عملاؤنا ليكونوا اكثر نجاحا 
مساحة المشروع 6.175 م 
لمزيد من المعلومات الرجاء الاتصال على الارقام التالية 
0562626262
0548484848",75.0,60.0,2.0,6.0,24.530453,46.651726,4.82,,الرياض,21,حي الحزم,414,5.0,15.0,0.0
