,place_id,isLoved,rated1,rated2,rated3,rated4,rated5
1327,ChIJLaWJ5YYdLz4R_tia4RFQ0AY,0,1,1,1,2,3
1328,ChIJLbDLZjADNj4R7OH5ozdMdt4,0,2,1,1,0,3
1329,ChIJLcnbLYkCLz4RrYbh5eg7NHY,0,1,1,0,2,5
1330,ChIJLdUvisOrLz4REa7CBpmIwy0,0,1,0,1,0,4
1331,ChIJLdgb1lYfLz4RCKLdY-RJFf0,0,2,0,1,1,1
1332,ChIJLep9ds8ILz4RHs4-r582R0s,0,1,0,1,1,5
1333,ChIJLernO8CTNz4RQArj7EPHsuk,0,4,0,1,0,3
1334,ChIJLf0yTlX7ST4REVf2VvNt1HE,0,0,0,1,1,5
1335,ChIJLfxATev8ST4RDbYkziH7oLE,0,1,2,1,0,4
1336,ChIJLwQKsNkALz4R6gByiWUvmTo,0,1,2,1,2,4
1337,ChIJLxysr4oPNT4RAh2h62WB-QU,0,0,0,2,2,3
1338,ChIJLzW_3IvlST4R_0xcsWBGrTI,0,2,0,2,1,3
1339,ChIJM-C5w27jLj4RYWiMsymfDVs,0,1,0,1,1,5
1340,ChIJM-Y7hiIRLz4ROlZ7Pu_fLLY,0,2,0,1,0,2
1341,ChIJM07W-GPpST4RBiIUmHpQZNM,0,0,0,1,5,2
1342,ChIJM0_N58rlST4Ru-oBdcZIaro,0,6,1,0,1,0
1343,ChIJM0bu6MARNT4RuG4dtY4hLf8,0,2,0,2,2,4
1344,ChIJM10itcUBLz4R9wjSHFciSPo,0,2,0,1,2,0
1345,ChIJM1YQVawRLz4RomUh8JqOkhM,1,1,1,0,1,6
1346,ChIJM1bFJXEBLz4RgnXfarP_zaM,1,0,0,1,0,4
1347,ChIJM1cM0Z2TNz4R2V0xkErE_tk,1,0,0,3,2,4
1348,ChIJM1f0WMOXNz4RC-B6ZSej2p8,1,0,1,2,1,3
1349,ChIJM2GFZUz9Lj4RoC6VCsnREzY,1,1,0,0,0,3
1350,ChIJM2tn5hKRNz4RUVqdrKOqTjY,1,2,0,0,1,3
1351,ChIJM34ftOG9Nz4RZLNu1w6cKE4,1,1,1,0,0,5
1352,ChIJM36AROyVNz4Rxu_k6WAeVBA,1,3,1,1,0,3
1353,ChIJM38Z_BPvST4R5R23qV8itQI,1,0,0,1,1,7
1354,ChIJM3VmWK0FLz4RGEVeT04153c,1,2,0,0,0,5
1355,ChIJM3qIkVEDLz4RahXyZrQk7tE,1,0,0,3,0,4
1356,ChIJM4eay2MELz4R3poMfQ1zZLs,1,2,2,0,1,3
1357,ChIJM5CepqDlST4RsYku4YF7ab8,1,1,0,0,2,5
1358,ChIJM5Hs8Sm9Nz4RoWnUdmvdpTc,1,0,1,2,0,4
1359,ChIJM5PewKDbST4RHoOgzSvRcnQ,1,0,0,1,0,7
1360,ChIJM5vgwiWTNz4RjX19IA5xB9E,1,2,0,1,1,5
1361,ChIJM66ZOd0DNj4RGCgma3sZyvA,0,1,0,0,0,0
1362,ChIJM6S_sR39Lj4RL48ydg2NmCI,0,0,0,1,2,6
1363,ChIJM6ntSWiXNz4RJQMDaLrI9NE,0,0,0,1,2,5
1364,ChIJM73rf0PvST4Rts_-xbRphOs,0,4,1,0,0,2
1365,ChIJMR7yaBGrLz4RZ6YIF0uy0vc,1,3,0,1,0,3
1366,ChIJMRLuf9YPNT4RyK5kJ3It1bo,1,0,0,1,2,3
1367,ChIJMRhPm1qXNz4R_zMcMqfpF3M,1,2,1,2,1,2
1368,ChIJMS6-BzsdNj4RXsYXcS9WnPk,1,3,1,0,1,1
1369,ChIJMSUW5wb9Lj4RNKGe_p3lt0Q,1,1,0,0,2,6
1370,ChIJMSsqwykBLz4Ra5fytNMMCF4,1,2,1,2,0,2
1371,ChIJMT3N1OcjLz4R2aZomGu85LE,1,1,1,0,1,5
1372,ChIJMTECLwX9Lj4ROkQwH9A-J9o,1,3,0,1,1,3
1373,ChIJMTzMkE79ST4R8ySkzWjuCuI,1,3,1,2,1,0
1374,ChIJMUUh83S_Nz4R6pyWxOXyMv0,1,0,0,2,0,3
1375,ChIJMV6QlLnlST4RBe0ZnVJjqOU,1,0,1,1,2,4
1376,ChIJMVI5_6APLz4RJaHwoQ9ip-A,0,0,0,0,0,4
1377,ChIJMVoTEM0cLz4RusblzHXMIpY,1,1,0,3,1,0
1378,ChIJMWMm4BkDLz4RyzRjwGlZ_6Q,1,1,0,1,1,5
1379,ChIJMWQVuePjLj4ReI6AIXemcf8,1,0,0,0,0,9
1380,ChIJMXdgDobjLj4RpEsnz_1S5Gc,1,0,1,0,2,4
1381,ChIJMZLl7SYALz4RrBQE4xujGXQ,1,2,0,0,3,1
1382,ChIJMZR2P2UPLz4RtomlH-LTGCg,0,0,0,0,1,7
1383,ChIJMZZwjYehNT4RhJOw4_DfHe8,1,0,0,0,0,7
1384,ChIJM_SyJTuXNz4RvB6hkZ1Pask,1,0,1,0,0,6
1385,ChIJM_sgeukDLz4RnDKrK_39F6U,1,0,0,0,0,7
1386,ChIJMaJlu3ToST4RnB9mHD2j4Ec,1,0,1,1,0,6
1387,ChIJMc0s9I8ALz4ROg8BAYO_vU8,1,2,0,0,1,5
1388,ChIJMc9l-OaTNz4RF-O_eyEp6wI,1,1,0,1,1,6
1389,ChIJMcKiF3bDST4RjS7cMiWKzlU,1,3,1,0,0,3
1390,ChIJMcZPv2LbST4R-fluyI9sp4U,1,1,0,1,2,2
1391,ChIJMccG9cvDST4RpkMsfcqcmao,1,0,1,1,2,3
1392,ChIJMcw2bWAdLz4RbVR1nCSkslU,1,0,0,0,3,3
1393,ChIJMd2qrS29Nz4RcE4F54Kz4tE,1,1,0,1,1,5
1394,ChIJMdI8fI4dNj4RNY54QVbH3Hw,1,0,1,0,2,2
1395,ChIJMehP4nUBLz4RJB3Csyytjfc,0,1,0,0,3,3
1396,ChIJMf6ikBn9Lj4RUApZrnagA-Y,0,0,0,0,2,6
1397,ChIJMfNywjMDLz4ReZOYQaRHB-8,0,1,0,2,2,5
1398,ChIJMfgy7fQDNj4RangzMNUp570,0,0,0,0,0,8
1399,ChIJMwBB66gbLz4Rkh4vkswbA54,0,3,0,2,1,2
1400,ChIJMxA07ivtNz4RFi7uoNdqHhg,0,1,1,0,1,2
1401,ChIJMxG3Z0L-Lj4RTrlZq_o9CfU,0,1,1,1,1,2
1402,ChIJMxh59RQDNj4RIbWoFZKLEws,0,2,0,0,0,0
1403,ChIJMxolhzIHLz4R_mRJ-XHZ3eA,0,0,0,2,2,3
1404,ChIJMxqdiEmXNz4RgBH98SmHZ3E,0,1,0,0,1,8
1405,ChIJMz5oyTYBLz4RPlXg6aju6p4,0,0,0,0,1,7
1406,ChIJN06I3mYcLz4R7NeGd2CEfQo,1,0,2,0,0,6
1407,ChIJN06I3mYcLz4R9HXwXOu6g88,1,1,0,0,2,2
1408,ChIJN06I3mYcLz4RP_vT2mTAJQw,1,0,0,0,2,5
1409,ChIJN06I3mYcLz4RYT_gHemNsHU,1,0,0,0,1,4
1410,ChIJN06I3mYcLz4RZQz3ekPhZp4,1,1,1,0,1,5
1411,ChIJN06I3mYcLz4RnURsYV8e9ns,1,1,0,0,0,6
1412,ChIJN06I3mYcLz4RnZOdg8s4aLg,1,1,0,1,2,3
1413,ChIJN06I3mYcLz4Rqvns08FYy0c,1,1,0,3,2,3
1414,ChIJN06I3mYcLz4RuZJ3yybUaO4,1,0,0,0,2,6
1415,ChIJN0AQnguZLz4Rh3_lh2dISkA,1,5,0,0,0,0
1416,ChIJN0_962uXNz4RBZHdYdMLl6I,0,0,0,1,3,3
1417,ChIJN1cZaND9ST4RQm60jDQXv74,1,0,0,0,1,7
1418,ChIJN2F75fwZLz4RMjlHlMjO-Cs,1,0,0,0,2,6
1419,ChIJN3AOXOQILz4RDACftzLJMJM,1,0,1,0,2,5
1420,ChIJN3djEmIPLz4RxSbhcgdeRYE,1,1,0,2,0,3
1421,ChIJN3tmwvflST4RQfR6Ocvo8qM,1,0,0,0,3,4
1422,ChIJN6CkdbD9Lj4R4afLmnSSFYg,1,0,1,1,2,5
1423,ChIJN6QMz-b_Lj4RHiaySRJABSs,1,2,1,0,0,5
1424,ChIJN6ep8_bFST4REU7FOPOtpSU,1,0,0,2,0,5
1425,ChIJN8JiyujtNz4R-FOCJJUNACY,1,0,0,2,0,5
1426,ChIJN8suYeG9Nz4R8lUGUv6Nem0,1,1,1,2,1,1
1427,ChIJN8t8WI4PLz4R49S0hD7FW_I,0,0,0,0,0,2
1428,ChIJN9CP79DjLj4RHUVX6ciAGlw,0,1,0,0,2,4
1429,ChIJNQD_eqIaLz4RqpinDADBFlE,1,5,0,2,0,0
1430,ChIJNQim_oUYLz4RXnvkyRAfELc,1,2,0,1,1,3
1431,ChIJNQr4eW3lLj4Rgza98hb-sOM,1,3,0,1,0,4
1432,ChIJNSUZ11vjST4RIRVmoZQy9u0,1,4,0,1,0,1
1433,ChIJNTTGLnjoST4RFSVsP-xcgoo,1,1,0,2,1,5
1434,ChIJNThHtzsLNT4Re_kG6yNbtpg,1,0,0,2,3,1
1435,ChIJNTyL95PtNz4RkXmxH272nxE,0,0,0,1,0,4
1436,ChIJNU5p6rsTLz4RYPx03lhdwTo,0,2,2,0,0,2
1437,ChIJNUWdWQsJLz4RCQlKrunpL5A,0,3,0,0,2,3
1438,ChIJNUdoylPlST4RhSQo8_Tt-jc,1,2,0,1,1,1
1439,ChIJNWOTp6wFLz4RGBpoVG5hbfw,1,3,0,1,0,3
1440,ChIJNXHiKU7DST4Roi2foOZF5J8,1,0,0,1,0,3
1441,ChIJNXNFE8z9Lj4RcWa4lPRCd-8,1,0,0,1,3,5
1442,ChIJNXvoeqKgNT4Rl4s9odBr4OY,1,0,0,3,0,2
1443,ChIJNY0-ocoILz4R6YE0w-gGb9Y,1,1,0,2,1,2
1444,ChIJNY2nsYDjLj4R9mZB90_taIk,1,0,1,0,0,7
1445,ChIJNY7PjtATLz4RcAq3Hbrd-Fc,1,0,0,0,0,1
1446,ChIJNYRjsg7pST4R1DqavxePe1o,0,1,0,1,4,2
1447,ChIJNYvXJtnlST4RnJCEEuCR4ac,0,1,0,0,1,2
1448,ChIJNZ5brP6XNz4R-KXS7YPm-W4,0,1,2,0,1,3
1449,ChIJNZHvk6gCLz4RTqZXfHen5kE,0,0,0,1,2,6
1450,ChIJN_SS-drlLj4RTyPZOYFO3TA,0,5,1,1,0,2
1451,ChIJN_Wi-n_9Lj4Rd1uZUKeEKKY,0,0,1,3,2,3
1452,ChIJNaPSDKSTNz4RDHlCd7JSjMw,0,0,0,0,2,6
1453,ChIJNauf4pP9ST4RimKZdVWGKk0,0,0,0,3,0,3
1454,ChIJNb1Ym-b7ST4RQboiA3SKrF4,0,1,0,1,1,3
1455,ChIJNc2yKyzpST4RaHy9Gi0PTZ0,0,2,1,0,4,2
1456,ChIJNcKku6IPNT4RXIfLcoPl3xw,0,0,0,0,3,4
1457,ChIJNcU-R8mWNz4RvZnZxTm5ZQU,0,0,1,0,0,4
1458,ChIJNcnbh_qWNz4Rx26-WPmYmV8,0,0,0,1,0,7
1459,ChIJNe-hOJrdST4R_jXW5Ebn1dY,0,0,0,1,1,7
1460,ChIJNf1aHGq_Nz4RrC78X2IsUGY,0,3,1,0,1,1
1461,ChIJNfFruhgPLz4RClAfhzeEJQM,0,3,0,2,0,2
1462,ChIJNfUqwsp1Lz4RPoUWCuq_jEg,0,0,1,1,4,1
1463,ChIJNfseE00PNT4Rnvfsyd4rNXk,0,0,1,1,2,5
1464,ChIJNwkn_JvDST4R302NvGC8vRU,0,0,0,1,1,4
1465,ChIJNxG1sEcRNT4ReVOZrSVjHvY,0,1,1,2,0,5
1466,ChIJNxom0p3DST4RAD1-O5M4NCw,0,0,0,0,0,10
1467,ChIJNy0dF0f7ST4RB_u0VnUgtE8,0,1,1,1,0,3
1468,ChIJNyup85-VNz4RmY5OwRF_igk,0,1,0,0,4,1
1469,ChIJNzKf8u_sNz4RZG5b_Eic7bg,0,3,0,0,1,1
1470,ChIJNzyfqab9ST4Rav4D9CmtlwA,0,2,0,0,1,3
1471,ChIJO0DYlEIRLz4RipzITJJFhLQ,0,1,0,0,0,4
1472,ChIJO0EYC-UBLz4RSUa3ZMQfD1k,0,2,1,1,1,3
1473,ChIJO0hLaGvDST4RErraf-H5J9U,0,4,0,1,1,0
1474,ChIJO14YcP-TNz4RvucSuf3a_Yg,0,1,0,0,2,5
1475,ChIJO1qqdQn9ST4Rl_gM-lu0ay4,0,2,0,0,0,5
1476,ChIJO1v5uJqhNT4RRe8IgCydO_g,0,0,0,1,1,6
1477,ChIJO29xMiv9ST4R6ShwwLCwlZE,0,0,1,1,1,5
1478,ChIJO2XqcI8PLz4RnpgHv_Rccn4,0,0,0,0,0,5
1479,ChIJO2g83iHjLj4RkdtvyAaIRRE,0,0,0,1,0,7
1480,ChIJO3-iUMr_Lj4Rj8fM6bA4p2Y,0,1,0,0,0,3
1481,ChIJO3SclTiXNz4R4XhML8l9tSQ,1,2,0,1,2,3
1482,ChIJO3a9cQ_kLj4RKj-VDcVD0no,1,1,0,0,2,5
1483,ChIJO3jiTx6TNz4RD4kSn8i3C7M,1,0,0,0,2,6
1484,ChIJO4BL8MsFLz4RCqUrCLW-sMU,1,0,0,0,0,5
1485,ChIJO4rTBij9Lj4RYbF_zyBzS9Q,1,0,0,3,1,2
1486,ChIJO4zRXp4RLz4R52f104QMRGM,1,1,0,0,0,6
1487,ChIJO54tjiwALz4RgZkIvMvFWQY,1,4,1,0,0,2
1488,ChIJO5HyLtjnST4RdTJ2cBs1bZM,1,0,0,0,4,3
1489,ChIJO5JV094ILz4RE3tEHmtlvMQ,1,3,1,0,1,3
1490,ChIJO5dQ3Lz9Lj4Rv4_tQ9MkXpI,1,2,0,0,2,4
1491,ChIJO5gIAYPvLj4RNahJ5r1-Uio,0,0,0,0,0,1
1492,ChIJO5rbCp2hLz4RoxAhRhzSSp8,0,2,0,0,0,4
1493,ChIJO5xeVUDjST4R1dZwtIQexJE,0,2,0,0,0,4
1494,ChIJO6-1exjjLj4R2yxTQv20SZo,0,1,0,0,2,4
1495,ChIJO6tDrZG9Nz4RaCzL36CbP8w,0,0,0,0,0,6
1496,ChIJO75NnzodNj4R-6TyJ3hZoC8,1,0,0,1,0,0
1497,ChIJO7DBso0DLz4Rg9SdG6-4ufE,0,1,0,0,2,3
1498,ChIJO7H2gwP7ST4Rcv0i7vn9f4g,0,0,1,0,2,5
1499,ChIJO8F2RhkdLz4RWvo9BAzbg_E,0,1,0,0,3,3
1500,ChIJO8FsR7_9Lj4RiHYHLOWPFbA,0,1,1,0,0,7
1501,ChIJO8jwjdD9Lj4R95qmOwrQK1w,0,0,0,1,0,4
1502,ChIJO94ka14FLz4R7ytkV2VvYgE,0,0,0,0,2,1
1503,ChIJO99TLAv9ST4RPhgdzSxzWW4,0,1,1,0,2,3
1504,ChIJO9ltTJgRLz4RI9Noy8I8sRc,0,1,0,1,1,4
1505,ChIJOQEafG7lST4Rjlg_MDnjVFA,0,2,2,0,2,4
1506,ChIJOSEwkd2VNz4RiHPHlzYmvXk,1,0,0,0,3,4
1507,ChIJOSNszHgdLz4RFpdlF_3dwEQ,1,0,0,0,0,5
1508,ChIJOTPxx8ARLz4RK7xlT5uUPRc,1,1,1,0,0,3
1509,ChIJOVrLzM3xLj4RNfGgNxIruMo,0,0,0,0,0,5
1510,ChIJOWNcLlGhNT4RcExFaFH0Vf4,0,1,0,3,0,1
1511,ChIJOX7-scqrLz4REc-vu1JuMbM,0,1,0,0,0,2
1512,ChIJOXRnv_HdST4R5TAaKBzsRgE,0,0,0,2,0,4
1513,ChIJOXbwIvGxNz4R4kE2cHnNPvU,0,0,0,0,0,8
1514,ChIJOYO-E57_Lj4RPacsOG6CTXY,0,0,0,1,2,5
1515,ChIJOYds4ZYHLz4R52zpZ7oJ1jk,0,1,0,1,0,5
1516,ChIJO_89_1kBLz4RWfOaPEYOEEw,0,0,0,0,0,10
1517,ChIJO_wmiicRNT4RHCxS7Q4kQvg,0,0,1,2,2,4
1518,ChIJOaSG6QoHLz4RBqggV8pGJfQ,0,1,0,1,2,1
1519,ChIJOb4tzbzjLj4RAzT3nMKodHI,0,0,0,1,1,3
1520,ChIJObXGe3sFLz4Ry0GVFPzO2q4,0,3,2,1,2,0
1521,ChIJOcAR-wj9Lj4RS84six0t9s8,0,0,0,1,0,8
1522,ChIJOdeise3lST4RFqh-p7Nb2ow,0,3,1,1,0,3
1523,ChIJOdve8LD8ST4R7Jve8rYc8Oc,0,1,2,1,1,4
1524,ChIJOeBDJ7CRNz4RNsvRcO3sN9g,0,1,0,0,1,3
1525,ChIJOf54tDeRNz4RC78GmZhqSgY,0,0,0,0,2,3
1526,ChIJOfJzpX6qLz4RmfYWxYYVh3Q,0,0,1,0,1,4
1527,ChIJOfUwjrfjST4RJNVi4wntg5Y,0,1,0,1,2,4
1528,ChIJOfqms8OXNz4RW1a_pazrLVQ,0,0,0,1,1,6
1529,ChIJOwBJc_3sNz4RzBWUCkM9dto,1,1,1,0,1,3
1530,ChIJOwCDJru9Nz4R8QzGX-L2AaE,1,1,0,0,2,6
1531,ChIJOwHtkC38ST4Rc7d7TrOPdkE,1,2,0,1,1,2
1532,ChIJOwYcoSoCLz4R--Q7AHJVzug,1,5,0,0,0,0
1533,ChIJOxzxWSSXNz4RnUw9RFe8acw,1,0,0,1,1,4
1534,ChIJOyUv1EyQNz4RBx6PXnrfNjQ,1,1,0,0,0,2
1535,ChIJOzKqAHD9ST4RvOpcEpjY7B8,1,0,0,0,3,3
1536,ChIJOzfBlIoRLz4RPV6PYxXUBRQ,1,4,0,0,0,1
1537,ChIJP-qHCIm9Nz4REHI3mUJby3o,1,0,0,0,0,7
1538,ChIJP0FDZ3QDLz4RJAGZiRGaUGs,1,1,1,0,0,4
1539,ChIJP0i6Uj0FLz4RZ2TGoQedkgQ,1,2,0,1,1,3
1540,ChIJP0jjRzH_Lj4ROVYLUNRiW30,1,1,0,0,0,4
1541,ChIJP1VvJj4PNT4RxHY8c1cs0xk,0,0,0,0,2,1
1542,ChIJP1vY-4m9Nz4RLdAB-foRs8E,0,0,0,3,1,4
1543,ChIJP2AxCU_jLj4R-aV4Yey1raw,0,0,0,0,2,3
1544,ChIJP2W3sZyWNz4R5mBqxrXxb0Q,0,1,0,1,2,3
1545,ChIJP2m4r2PpST4R3HAg2xHjFgg,0,2,0,0,1,5
1546,ChIJP3IshJsBLz4R0kVFTMtTlAQ,0,0,0,0,0,8
1547,ChIJP3R0Y5TjST4RWYKgvtBHbys,0,1,1,0,3,1
1548,ChIJP4PD1VoDLz4RG_-ma8C8zYU,0,0,0,1,2,3
1549,ChIJP5P1KfzlST4R4Y2_9401Nx4,0,0,0,0,0,7
1550,ChIJP5mZeTiwNz4RXSI8la1nsXk,0,0,0,3,0,3
1551,ChIJP6YuFPsPNT4RbgDq6QCU-Cs,0,0,0,0,1,7
1552,ChIJP6pFXMEaLz4RiwKzXEgzynM,0,1,0,2,0,2
1553,ChIJP7k4CHqTNz4Ruk6kdXtGcnk,0,1,1,0,2,5
1554,ChIJP80UN-IfLz4RcuAAhvcd99g,0,1,0,0,0,7
1555,ChIJP9FD-4f-ST4RZyWBfWnSl98,1,3,0,0,4,3
1556,ChIJP9HqEtLvST4RkMWZuY-lWSg,1,0,0,0,2,6
1557,ChIJP9LATITtNz4RQhWWGJIlyxg,1,0,0,0,1,6
1558,ChIJP9oOlQjDST4RsSMW3KWquS8,0,0,0,0,0,7
1559,ChIJP9wsTXQbLz4R6btScGqEPIg,0,0,0,0,0,2
1560,ChIJP9xXjSi9Nz4RsgUmszYIg0Q,0,3,0,1,0,3
1561,ChIJPQ6vcbaQNz4RV7DkLYrcf_Y,0,1,0,0,1,5
1562,ChIJPRJnChzjST4Rpy8OtsCX7BM,0,1,1,0,0,4
1563,ChIJPS1FneQDLz4RXRMXVD89DpE,0,0,0,1,3,4
1564,ChIJPSplY37jST4RXXOP-Wdqg0U,0,2,0,0,1,7
1565,ChIJPSrBHbDbST4Rr3UG7NDQNts,0,1,0,0,1,5
1566,ChIJPT3M1D8FLz4R78-fQC1Nto4,0,0,0,2,1,7
1567,ChIJPU7v6tIPNT4RhND1iMleLBg,0,0,0,2,0,5
1568,ChIJPVD39aYRNT4RZ9IZ78yA-9Y,0,1,0,0,1,4
1569,ChIJPVls08H9ST4REm6-i9SIuxo,0,0,1,0,2,7
1570,ChIJPW0qZRD9ST4Rcz3B8ACYIoM,0,1,0,1,1,2
1571,ChIJPW6MmHj9ST4RAaAn70-3T0Y,0,1,0,2,0,3
1572,ChIJPWQBFmkJLz4RZKUqAm6Lr-0,0,0,0,1,1,4
1573,ChIJPW_xUiAHLz4Rgz8oxvHahfY,0,0,0,1,0,7
1574,ChIJPXUo_Dv8Lj4Rgvq97e8D1tQ,0,2,1,0,1,4
1575,ChIJPXaDKEsdNj4Rwmywfkq-kLg,0,1,4,0,1,2
1576,ChIJPXs8J23lST4RkJDjsKcuyAc,0,2,1,1,1,2
1577,ChIJPYQhZeGRNz4RZrWStKoKvWg,0,0,0,0,2,5
1578,ChIJPYUdw9QbLz4Ruc3Du_hrxkQ,0,1,0,0,1,6
1579,ChIJPYiVN737ST4RNBgtes1c77k,0,6,0,1,0,1
1580,ChIJPYkVXleWNz4RdPxroZ-GrD0,0,0,0,1,0,5
1581,ChIJPZmVtVCWNz4RQbr1QGDPGXA,0,1,0,0,1,3
1582,ChIJPZyJTj-wNz4RSpro8A5UxAw,0,1,0,0,2,4
1583,ChIJP_3xpsuTNz4Rh_nqp83SF2g,0,0,0,1,4,5
1584,ChIJP_CDXLwBLz4RHWE8eP_Upxo,0,2,1,1,1,3
1585,ChIJP_G-dcy9Nz4Re996P38G6zI,0,0,0,0,2,6
1586,ChIJPaK_ym7jLj4RgFYcAHeZ7Lw,0,2,0,0,0,2
1587,ChIJPatYQkiXNz4RObF_CUoTbbM,0,1,0,1,2,3
1588,ChIJPbMeNabjLj4Rs5IBR3QYZvg,0,1,0,0,1,4
1589,ChIJPbjc3Lm9Nz4Rm8BXCWe2zwI,1,1,1,0,1,4
1590,ChIJPcdFIWcHLz4RwHyviockwAs,1,2,1,2,1,3
1591,ChIJPdI3tYGhNT4Rgla3ySPb_AI,1,0,0,0,0,5
1592,ChIJPdNYpzTvLj4RhLmz10OCV8I,1,0,1,1,1,3
1593,ChIJPdUE_KTjLj4RtSCc-estzMo,1,0,0,0,3,6
1594,ChIJPdb9MREDLz4RxzBnGJErxYs,1,1,0,0,0,4
1595,ChIJPeNbc8AbLz4RzVieC71539c,1,4,0,0,2,1
1596,ChIJPw8Smf-TNz4R7fxl8hLpWCM,1,0,0,1,2,4
1597,ChIJPwBqLy7oST4Ru-d4D1yXsTA,1,0,1,0,2,2
1598,ChIJPwI6bZ__Lj4R9WH0Yg12Ebk,1,2,0,1,0,3
1599,ChIJPwJD2A2XNz4Rbs37Ws7BFMU,1,1,0,2,3,2
1600,ChIJPwR7pdyWNz4RP2NjsOMC24Q,1,1,0,1,2,4
1601,ChIJPwRHlxMPNT4RBm0NE_lsEHE,1,5,0,1,0,1
1602,ChIJPxQUDC8OLz4RZowLiRXQb_g,1,0,0,0,2,6
1603,ChIJPy7Oi_7tNz4Rfj7kKE1SOf4,1,0,0,0,2,6
1604,ChIJPzIB03mXNz4RZ4xtfcdltKY,1,0,0,0,2,4
1605,ChIJPzRNtVjDST4ROLvhnmOzfrY,1,0,0,0,3,6
1606,ChIJPzjE42n9Lj4RCvrK6JbAZEo,1,2,1,0,1,3
1607,ChIJQ-gJgigHLz4Rua64CLM8Lys,1,0,0,0,3,5
1608,ChIJQ-uGjgWhNT4RilRyEy1q6ag,1,0,0,2,2,1
1609,ChIJQ-ykCTEELz4R88BazYfI9rg,1,1,0,2,2,3
1610,ChIJQ0C8SB8bLz4Rrwq3oxhcujU,1,2,0,0,0,1
1611,ChIJQ0e8QyUDLz4R11px9bjlpVw,1,0,0,2,1,5
1612,ChIJQ0j5Bg4BLz4RSOKcc4gl3Us,1,3,1,0,2,2
1613,ChIJQ1BFInkRLz4R-0Toj0VXPGY,1,2,0,2,0,4
1614,ChIJQ1gsoET_Lj4R2qhQcw2qJ7I,1,1,0,0,0,7
1615,ChIJQ1nvK5z9ST4RqrwKGDaS0iY,0,0,0,0,0,2
1616,ChIJQ48jx_sDLz4Rai_Eb_-CMZE,0,1,0,2,2,4
1617,ChIJQ4b30pDjST4RUW0LGmRFKsM,0,0,0,1,3,5
1618,ChIJQ5ACJ-IRLz4R78U6Tm7Otlk,0,5,0,0,0,4
1619,ChIJQ6eGMeL8Lj4RwV8CNMEMiDs,0,1,0,0,0,4
1620,ChIJQ7SG4cAHLz4Rg9sA5-sP7s4,1,0,3,1,2,0
1621,ChIJQ8doLKgFLz4RtSc8zFDUESM,1,1,0,0,2,2
1622,ChIJQ8qjIQcdLz4RxFjpKHyGIkw,1,1,0,3,0,2
1623,ChIJQ8uuSELjST4Ra6VtTc2YAJ0,1,0,0,1,2,4
1624,ChIJQ9MMXygDLz4RcdizvItOCfc,1,1,0,1,0,6
1625,ChIJQ9O0U2GgNT4Rpdby9sQyr2Q,0,0,0,3,0,4
1626,ChIJQ9gs1kIRLz4RSC8DLcKWnyE,1,0,1,2,1,2
1627,ChIJQQ8kwR_7ST4RhCoZUMKmPIg,1,0,0,1,0,6
1628,ChIJQQqhEPvjLj4RADQA9qs0OpA,1,0,0,0,2,6
1629,ChIJQRpwjT_RwxURKM_ALjYGSkQ,1,1,2,0,1,2
1630,ChIJQRvve-X8Lj4RL6t3IFtWlyg,1,1,1,0,1,5
1631,ChIJQTqSb2GgNT4RASt7c4aDSYs,1,0,1,0,1,3
1632,ChIJQTz7B7YRNT4RRjocL-Pxp2s,1,1,1,2,0,3
1633,ChIJQUyb0qaXNz4RfsMb31pf_Cs,1,0,1,1,2,4
1634,ChIJQVQQ87AFLz4RFR2SjGZjduE,1,0,0,0,3,3
1635,ChIJQVvvw38DLz4RPzZs_oLHWnA,1,0,0,1,0,5
1636,ChIJQWgwZ4LvLj4RVGOrXJVYskk,1,2,0,2,0,4
1637,ChIJQXAuwmHjLj4RPc2MOU-yC8E,1,1,1,0,0,4
1638,ChIJQXNZ1HwdLz4RxqtnSljHh80,1,0,0,0,0,5
1639,ChIJQY-SNNDjLj4RT_HG1m4clGA,1,2,1,0,0,3
1640,ChIJQYUxOI78ST4RPIo-iYKVrXU,1,1,0,0,4,2
1641,ChIJQYn0h_EPLz4RP-WqRwkYp0Y,1,0,0,2,2,3
1642,ChIJQ_Tw5si9Nz4R9pD46tiiHOs,1,0,0,1,1,4
1643,ChIJQ_XTScURNT4RTkR4cqhmQVU,1,0,1,1,4,1
1644,ChIJQa6TpTwFLz4RAfvt1R-FFLw,1,0,0,0,1,4
1645,ChIJQaGBYQfDST4RCZ4z5LGPxno,1,1,0,0,0,9
1646,ChIJQaV7NzjjLj4RPpDQOmHg4tM,0,0,0,0,3,5
1647,ChIJQadBtuQBLz4RMlNjuCIdwlc,0,0,0,1,4,2
1648,ChIJQadpHB2XNz4RO4QcnXaeSTw,0,0,1,1,2,2
1649,ChIJQblUxhfjLj4RiUDQjyttlVQ,1,1,0,0,1,6
1650,ChIJQc4etlQRLz4RQJLKtFr6W5s,1,2,0,0,2,4
1651,ChIJQcGIPZEFLz4R4vHMKSIWeW0,1,0,0,0,0,4
1652,ChIJQcOxLYUPNT4Rz7qdDZpbi4E,1,0,1,0,1,5
1653,ChIJQcqJjtIPNT4RHJfw3m45s4w,1,0,0,1,3,3
1654,ChIJQdH3m7fjST4RFlOpywDIt4Y,1,2,0,2,1,3
1655,ChIJQdSqN5UJLz4RGHdkm9d3CDg,1,0,0,2,4,2
